subject,frame_number,detected,AU01_truth,AU02_truth,AU04_truth,AU05_truth,AU06_truth,AU09_truth,AU12_truth,AU15_truth,AU17_truth,AU20_truth,AU25_truth,AU26_truth,AU01_prediction,AU02_prediction,AU04_prediction,AU05_prediction,AU06_prediction,AU09_prediction,AU12_prediction,AU15_prediction,AU17_prediction,AU20_prediction,AU25_prediction,AU26_prediction
SN004,1470,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.04112663120031357,0.105670265853405,0.036759477108716965,0.02300693467259407,0.00491340272128582,0.08636432141065598,0.0,0.013418025337159634,0.013732025399804115,0.012110940180718899,0.04030586779117584
SN004,1490,True,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.026997096836566925,0.7753763198852539,0.004993579350411892,0.03496432304382324,0.010597385466098785,0.07488614320755005,0.0,0.19831115007400513,0.015043390914797783,0.0,0.01219539437443018
SN004,1511,True,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.013359478674829006,0.8670849800109863,0.01188755128532648,0.0260130874812603,0.004332150798290968,0.049373701214790344,0.0,0.004962317645549774,0.0016315797111019492,0.0,0.012730607762932777
SN004,1517,True,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.006071235053241253,0.8985310792922974,0.013924283906817436,0.037343233823776245,0.004452304448932409,0.04302963614463806,0.0,0.00507736811414361,0.0032032758463174105,0.0,0.013774032704532146
SN004,1566,True,1,0,2,0,0,0,0,0,0,0,0,0,0.0,0.013754850253462791,0.8328090906143188,0.03331398963928223,0.0050452821888029575,0.0012496653944253922,0.020734349265694618,0.0,0.08441992104053497,0.0,0.0,0.035141292959451675
SN004,1570,True,2,2,1,0,0,0,0,0,0,0,0,0,0.22433121502399445,0.6988579034805298,0.3500138223171234,0.06614112108945847,0.0024720460642129183,0.0,0.015943005681037903,0.0,0.02051445282995701,0.0,0.0,0.05699443072080612
SN004,1578,True,3,3,1,0,0,0,0,0,0,0,0,0,0.9811422228813171,0.9866626262664795,0.10222366452217102,0.08087479323148727,0.00024022326397243887,0.0,0.028167176991701126,0.0,0.01233796775341034,0.0022035641595721245,0.0,0.033728864043951035
SN004,1591,True,3,3,1,0,0,0,0,0,0,0,0,0,0.9727635383605957,0.9786208868026733,0.16242632269859314,0.07197766751050949,0.004180030431598425,0.0,0.04127706214785576,0.0,0.0,0.001985762733966112,0.0,0.05701945722103119
SN004,1625,True,3,3,1,0,0,0,0,0,0,0,0,0,0.9121361970901489,0.9691013097763062,0.062065109610557556,0.11890852451324463,0.005608083214610815,0.0,0.029408782720565796,0.0,0.005797600839287043,0.0,0.0,0.09036767482757568
SN004,1634,True,3,3,1,0,0,0,0,0,0,0,0,0,0.9082708954811096,0.928052544593811,0.0784500315785408,0.11147219687700272,0.00469799991697073,0.0,0.03399204835295677,0.0,0.0,0.0,0.0,0.09968776255846024
SN004,1703,True,0,0,4,0,2,3,4,0,0,0,4,0,0.16187770664691925,0.27034685015678406,0.9881510734558105,0.003470769850537181,0.9814218282699585,0.9685201048851013,0.9978477954864502,0.0,0.1715724766254425,0.03906102478504181,0.998943567276001,0.0
SN004,1729,True,0,0,3,0,2,1,3,0,0,0,4,0,0.008972236886620522,0.11781544238328934,0.6447625756263733,0.012033424340188503,0.8772323131561279,0.017375444993376732,0.9947370290756226,0.0,0.06509663164615631,0.04229295998811722,0.9988524913787842,0.0
SN004,1738,True,0,0,2,0,2,0,3,0,0,0,4,0,0.008596831932663918,0.11791632324457169,0.7606427669525146,0.01225255336612463,0.8495297431945801,0.07290324568748474,0.9945340752601624,0.0,0.06211891397833824,0.013798856176435947,0.9984610676765442,0.0
SN004,1773,True,0,0,1,0,1,0,3,0,0,0,4,0,0.0,0.04159390181303024,0.2797437906265259,0.0,0.861998438835144,0.06661969423294067,0.9953057765960693,0.0,0.0954943597316742,0.014787981286644936,0.9982727766036987,0.0
SN004,1786,True,0,0,1,0,1,0,3,0,0,0,3,0,0.0,0.020937692373991013,0.3503769040107727,0.0036485653836280107,0.7407844066619873,0.01464187353849411,0.9966033101081848,0.0,0.1043996587395668,0.07037287950515747,0.998704731464386,0.0
SN004,1816,True,0,0,0,0,0,0,0,0,0,0,0,0,0.01432752050459385,0.06413248926401138,0.007257395423948765,0.020172953605651855,0.21357287466526031,0.0,0.9004955291748047,0.0,0.33597803115844727,0.011992829851806164,0.0035191355273127556,0.0
SN004,1837,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0035478437785059214,0.04950231313705444,0.012836964800953865,0.02005419135093689,0.12851569056510925,0.0,0.8421467542648315,0.0,0.2534893751144409,0.011224466376006603,0.0,0.0
SN004,1849,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.042825743556022644,0.013679221272468567,0.03353358805179596,0.17784175276756287,0.01931828446686268,0.8710871934890747,0.0,0.20853830873966217,0.01863519661128521,0.0,0.0
SN004,1864,True,0,0,0,0,2,0,2,0,0,0,2,0,0.0,0.028844384476542473,0.8110907673835754,0.0,0.9779466986656189,0.4817681610584259,0.995246171951294,0.0,0.17564618587493896,0.006541631184518337,0.9977959394454956,0.0
SN004,1889,True,0,0,0,0,2,0,1,0,0,0,3,0,0.00022551660367753357,0.02282857336103916,0.1800437718629837,0.0,0.6925533413887024,0.005745767615735531,0.9941227436065674,0.0,0.3390909433364868,0.00448854174464941,0.9983552694320679,0.0
SN004,1955,True,0,0,0,0,0,0,0,0,0,0,0,0,0.020230673253536224,0.03050735592842102,0.0,0.00055040477309376,0.15088683366775513,0.0,0.5232792496681213,0.01614014059305191,0.2554924488067627,0.013872429728507996,0.03506848216056824,0.0
SN004,1965,True,0,0,0,0,0,0,0,0,0,0,0,0,0.014022708870470524,0.046784572303295135,0.0,0.006351245101541281,0.10883529484272003,0.0,0.6821327209472656,0.00619513588026166,0.2835581600666046,0.025917069986462593,0.027910510078072548,0.0
SN004,1969,True,0,0,0,0,0,0,0,0,0,0,0,0,0.02160385437309742,0.0519779697060585,0.0,0.0,0.11275437474250793,0.0,0.5320557355880737,0.0,0.2382529377937317,0.030278069898486137,0.020750829949975014,0.0
SN004,1978,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.03919903561472893,0.0,0.012191266752779484,0.03873556852340698,0.0,0.25110986828804016,0.0,0.10789836943149567,0.023161442950367928,0.011033758521080017,0.0007582809193991125
SN004,1990,True,3,3,0,0,0,0,0,0,0,0,0,0,0.9515365362167358,0.9906646013259888,0.0,0.1034468561410904,0.008474298752844334,0.0,0.11835161596536636,0.0,0.027977701276540756,0.0,0.0,0.0
SN004,1994,True,3,3,0,0,0,0,0,0,0,0,0,0,0.9862503409385681,0.9895975589752197,0.002503913827240467,0.13552428781986237,0.025926895439624786,0.0,0.12021136283874512,0.0,0.0807805210351944,0.0,0.0034810227807611227,0.013004197739064693
SN004,1998,True,3,3,0,0,0,0,0,0,0,0,0,0,0.9800335168838501,0.9923911094665527,0.0,0.13110367953777313,0.004255698993802071,0.0,0.11243083328008652,0.0,0.002728045219555497,0.0,0.0,0.0
SN004,2012,True,1,1,2,0,0,0,0,0,0,0,0,0,0.2404099851846695,0.16183456778526306,0.9500545859336853,0.055118877440690994,0.01103786937892437,0.0,0.09745297580957413,0.0,0.07150165736675262,0.016004376113414764,0.0,0.02989238314330578
SN004,2026,True,1,1,2,0,0,0,0,0,0,0,1,1,0.10155405104160309,0.04380156844854355,0.9917593002319336,0.026256194338202477,0.010150452144443989,0.0,0.0009537230362184346,0.0,0.006269400008022785,0.0,0.01175142452120781,0.03758227080106735
SN004,2034,True,1,1,2,0,0,0,0,0,0,0,1,1,0.09799044579267502,0.023742694407701492,0.9911874532699585,0.03494207188487053,0.004782251548022032,0.0,0.0,0.0,0.007352516055107117,0.0,0.00561318127438426,0.09405262768268585
SN004,2060,True,1,1,2,0,0,0,0,0,1,2,0,1,0.19315217435359955,0.18590578436851501,0.959341287612915,0.04870222508907318,0.05018269643187523,0.04078971967101097,0.4202641546726227,0.0,0.04879388213157654,0.03950180485844612,0.0,0.0
SN004,2069,True,1,1,2,0,1,0,0,0,2,3,0,0,0.0010987641289830208,0.0,0.954866886138916,0.008498932234942913,0.16048595309257507,0.0,0.6111570596694946,0.0,0.9800237417221069,0.36628028750419617,0.0,0.0
SN004,2100,True,0,1,2,0,1,0,0,0,2,3,0,0,0.0,0.0,0.9093210101127625,0.032659001648426056,0.03340165689587593,0.0,0.26732751727104187,0.0,0.9836527109146118,0.553104043006897,0.0,0.0
SN004,2117,True,0,1,2,0,1,0,0,0,2,3,0,0,0.0,0.0,0.9327794313430786,0.03047141060233116,0.04246680811047554,0.0,0.2851865589618683,0.0,0.9837974309921265,0.3473251163959503,0.0,0.0
SN004,2168,True,0,0,2,0,1,0,0,0,2,2,0,0,0.0056107849813997746,0.0030547461938112974,0.9410003423690796,0.06657014787197113,0.08601342141628265,0.07794281840324402,0.3102635145187378,0.0,0.9932259321212769,0.48109734058380127,0.0,0.0
SN004,2199,True,0,0,2,0,1,0,0,0,2,2,0,0,0.0,0.0,0.8428140878677368,0.05163664370775223,0.011640140786767006,0.02621515467762947,0.10920911282300949,0.0,0.9262939691543579,0.03940964490175247,0.0,0.0
SN004,2213,True,0,0,2,0,0,0,0,0,0,0,1,1,0.1287144422531128,0.003896473441272974,0.9913876056671143,0.0,0.006972750183194876,0.1199890747666359,0.0,0.0,0.058515600860118866,0.0,0.17014852166175842,2.6111481929547153e-05
SN004,2220,True,0,0,2,0,0,0,0,0,0,0,0,1,0.12830376625061035,0.0,0.9921070337295532,0.0,0.01715422049164772,0.10761909931898117,0.0,0.0,0.04500111937522888,0.0,0.11725630611181259,0.04864601418375969
SN004,2248,True,0,0,2,0,0,0,0,0,0,0,0,1,0.05571482330560684,0.0,0.9937957525253296,0.02507910504937172,0.0013503649970516562,0.01852448657155037,0.0,0.0,0.03300386667251587,0.0,0.04516596347093582,0.022933468222618103
SN004,2264,True,0,0,2,0,0,0,0,0,0,0,0,1,0.04217742383480072,0.0022412394173443317,0.9923496842384338,0.004844393115490675,0.023698104545474052,0.036635950207710266,0.0,0.0,0.0240766741335392,0.0,0.06401149183511734,0.0
SN004,2266,True,0,0,2,0,0,0,0,0,0,0,0,1,0.04983224347233772,0.0,0.9903437495231628,0.03346617519855499,0.0,0.0010013369610533118,0.001184008433483541,0.0,0.029902102425694466,0.0,0.02155807986855507,0.005093665327876806
SN004,2285,True,0,0,2,0,0,0,0,0,0,0,0,1,0.06042708456516266,0.007326086983084679,0.9893336296081543,0.002973572351038456,0.011289426125586033,0.027898836880922318,0.001634129206649959,0.0,0.013195503503084183,0.0,0.05599531531333923,0.0
SN004,2291,True,0,0,2,0,0,0,0,0,0,0,0,1,0.0735868364572525,0.011317208409309387,0.9888095855712891,0.03064623847603798,0.005758640822023153,0.001187827787362039,0.002332738135010004,0.0,0.02490193396806717,0.0,0.047459132969379425,0.00018206801905762404
SN004,2319,True,0,0,2,0,0,0,0,0,0,0,0,1,0.025262972339987755,0.00474685849621892,0.9791364073753357,0.02061891183257103,0.0,0.006798551883548498,0.0034906265791505575,0.0,0.026586182415485382,0.0,0.02474685199558735,0.0
SN004,2330,True,0,0,2,0,0,0,0,0,0,0,0,1,0.035008504986763,0.004796025808900595,0.9792976379394531,0.03453490883111954,0.0,0.0031292561907321215,0.0031230414751917124,0.0,0.03679867088794708,0.0,0.0265373382717371,0.0003980037581641227
SN004,2394,True,0,0,2,0,0,0,0,0,0,0,0,1,0.030816208571195602,0.018900183960795403,0.9286169409751892,0.039331261068582535,0.0,0.0,0.0,0.0,0.04793599247932434,0.0,0.005252538714557886,0.015026356093585491
SN004,2411,True,0,0,2,0,0,0,0,0,0,0,0,1,0.07527634501457214,0.0,0.9726892709732056,0.01614261046051979,0.021818673238158226,0.03195399045944214,0.0,0.0,0.03345854952931404,0.0,0.03661629557609558,0.0
SN004,2427,True,0,0,1,0,1,0,0,0,1,3,0,1,0.018657445907592773,0.0,0.6999859809875488,0.0,0.1114439070224762,0.005294227972626686,0.28462737798690796,0.0,0.9575986266136169,0.21768996119499207,0.0,0.0
SN004,2436,True,0,1,1,0,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0.0,0.1461164951324463,0.0,0.10517777502536774,0.00417345529422164,0.9913570880889893,0.34593620896339417,0.0,3.269588341936469e-05
SN004,2471,True,0,1,0,0,1,0,0,0,3,3,0,0,0.0,0.0,0.15702751278877258,0.01679803431034088,0.05841562896966934,0.0,0.13331347703933716,0.0,0.9857116937637329,0.46798214316368103,0.0,0.0
SN004,2477,True,0,1,0,0,1,0,0,0,3,3,0,0,0.0,0.0,0.32144737243652344,0.014289775863289833,0.05060192197561264,0.0010189232416450977,0.15698063373565674,0.0,0.9847979545593262,0.5712202787399292,0.0,0.0
SN004,2490,True,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.00482331495732069,0.0,0.01715368777513504,0.04281209409236908,0.003045799909159541,0.19711332023143768,0.0,0.595276415348053,0.010003263130784035,0.0,0.0036799071822315454
SN004,2502,True,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.022818632423877716,0.0,0.004865317139774561,0.01010076142847538,0.0,0.19072221219539642,0.0,0.6696351170539856,0.0077859205193817616,0.0,0.012629450298845768
SN004,2509,True,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.11285626888275146,0.0,0.009941104799509048,0.020516660064458847,0.0,0.2646732032299042,0.0,0.4459041655063629,0.0029011922888457775,0.0,0.00712982565164566
SN004,2512,True,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.07783180475234985,0.0,0.0022094789892435074,0.036461733281612396,0.00019442853226792067,0.29099270701408386,0.0,0.5408128499984741,0.017523465678095818,0.0,0.002499629743397236
SN004,2549,True,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.08529964089393616,0.0,0.019306974485516548,0.017524052411317825,0.0,0.18088406324386597,0.0,0.4524884819984436,0.002303089015185833,0.0,0.012949409894645214
SN004,2556,True,0,1,0,0,0,0,0,0,0,0,0,0,0.02051461860537529,0.23039817810058594,0.0,0.025759991258382797,0.009453455917537212,0.0,0.15882545709609985,0.0,0.27743273973464966,0.0,0.0,0.019597278907895088
SN004,2585,True,0,1,0,0,0,0,0,0,0,0,0,0,0.6820491552352905,0.6093224287033081,0.07873594760894775,0.023613380268216133,0.054082512855529785,0.0,0.22841055691242218,0.10416335612535477,0.32503992319107056,0.0,0.0,0.19166716933250427
SN004,2641,True,0,1,0,0,0,0,0,1,3,1,0,0,0.1879112720489502,0.24712423980236053,0.043248649686574936,0.052568309009075165,0.0027887194883078337,0.0,0.08776407688856125,0.0024687014520168304,0.9933315515518188,0.0,0.0,0.021354077383875847
SN004,2663,True,0,1,0,0,0,0,0,1,3,1,0,0,0.08042751252651215,0.1419743001461029,0.017692310735583305,0.024593563750386238,0.0034770381171256304,0.0,0.080516517162323,0.0,0.9913274049758911,0.0,0.0,0.0036113583482801914
SN004,2710,True,0,0,5,0,1,3,0,0,1,0,0,0,0.0,0.0,0.9672103524208069,0.0,0.4907141327857971,0.6407956480979919,0.5239903926849365,0.04745744913816452,0.594017744064331,0.020577777177095413,0.0044219340197741985,0.0
SN004,2756,True,0,0,5,0,1,3,0,0,1,0,0,0,0.0,0.0,0.963721513748169,0.0,0.15331904590129852,0.349738746881485,0.22810979187488556,0.0,0.7079519033432007,0.02477266453206539,0.05342875048518181,0.0
SN004,2789,True,0,0,5,0,1,3,0,0,1,0,0,0,0.0,0.0,0.9388300776481628,0.0,0.009923432022333145,0.30344533920288086,0.1924588829278946,0.0,0.6952807307243347,0.020372796803712845,0.05314990133047104,0.0
SN004,2792,True,0,0,5,0,1,3,0,0,1,0,0,0,0.0,0.0,0.935470700263977,0.0,0.013914964161813259,0.32154381275177,0.1898900866508484,0.0,0.6289654970169067,0.02056247927248478,0.039983123540878296,0.0
SN004,2796,True,0,0,5,0,1,3,0,0,1,0,0,0,0.0,0.0,0.9395012855529785,0.0,0.009807594120502472,0.35713931918144226,0.2692566215991974,0.0,0.900583028793335,0.020791351795196533,0.036326341331005096,0.0
SN004,2817,True,0,0,4,0,1,3,0,0,1,0,0,0,0.0,0.03253089636564255,0.7118018865585327,0.0,0.007267617620527744,0.11484119296073914,0.15732483565807343,0.0,0.5336870551109314,0.02626548707485199,0.04819125682115555,0.0
SN004,2845,True,0,0,2,0,1,3,0,0,1,0,0,0,0.0,0.028068803250789642,0.4833608865737915,0.002334762131795287,0.0031969782430678606,0.0774182379245758,0.20915302634239197,0.0,0.5820948481559753,0.02669386751949787,0.0208332110196352,0.0
SN004,2867,True,0,0,2,0,1,3,0,0,1,0,0,0,0.0,0.05210314318537712,0.10919010639190674,0.0037374133244156837,0.003728120122104883,0.07692781090736389,0.4346011281013489,0.0,0.31993988156318665,0.010645863600075245,0.020040778443217278,0.0
SN004,2883,True,0,0,2,0,1,3,0,0,1,0,0,0,0.0,0.06861765682697296,0.13401131331920624,0.006022874265909195,0.01222950592637062,0.09676110744476318,0.7073346972465515,0.0,0.46027958393096924,0.014046745374798775,0.012104354798793793,0.0
SN004,2907,True,0,0,1,0,1,3,0,0,1,0,0,0,0.0,0.09570350497961044,0.01277066208422184,0.004209998995065689,0.013726496137678623,0.05815281718969345,0.8200353384017944,0.0,0.3972409963607788,0.007500379346311092,0.004361572675406933,0.0
SN004,2957,True,0,0,1,0,1,3,0,0,1,0,0,0,0.0,0.05024608224630356,0.08112884312868118,0.0,0.03846939280629158,0.06248192489147186,0.9350777268409729,0.0,0.42458590865135193,0.01826019212603569,0.028226133435964584,0.0
SN004,2968,True,0,0,0,0,1,3,0,0,1,0,0,0,0.0,0.019282924011349678,0.112439826130867,0.0,0.06819131970405579,0.05139554291963577,0.7555155754089355,0.0,0.6181887984275818,0.01974855363368988,0.024633685126900673,0.0
SN004,3022,True,0,0,2,0,1,0,1,0,1,0,0,0,0.0029847449623048306,0.0016921962378546596,0.38427263498306274,0.0,0.3538842499256134,0.05081448704004288,0.9617615938186646,0.0,0.863100528717041,0.0395282544195652,0.027394060045480728,0.0
SN004,3024,True,0,0,2,0,1,0,1,0,1,0,0,0,0.002418553689494729,0.0,0.19746369123458862,0.0,0.25867968797683716,0.014981457963585854,0.9626812934875488,0.0,0.8706620931625366,0.03387480229139328,0.019582724198698997,0.0
SN004,3036,True,0,0,2,0,1,0,1,0,1,0,0,0,0.00486803287640214,0.00036670046392828226,0.19676026701927185,0.0,0.42933332920074463,0.035211000591516495,0.9543303847312927,0.0,0.6546575427055359,0.02540448307991028,0.04517177492380142,0.0
SN004,3075,True,0,0,2,0,1,0,1,0,1,0,0,0,0.0008664513006806374,0.0,0.373707115650177,0.0,0.14268481731414795,0.01868411898612976,0.8848376870155334,0.0,0.7733046412467957,0.05992170423269272,0.032613370567560196,0.0
SN004,3105,True,0,0,1,0,1,0,1,0,1,0,0,0,0.0053739724680781364,0.00807730108499527,0.19315527379512787,0.0,0.16953600943088531,0.020643115043640137,0.9259885549545288,0.0,0.6992686986923218,0.03959548473358154,0.02251586504280567,0.0
SN004,3117,True,0,0,1,0,1,0,1,0,1,0,0,0,0.001966997981071472,0.009672513231635094,0.23270726203918457,0.0,0.1578245311975479,0.020958952605724335,0.9153370261192322,0.0,0.6212835311889648,0.031079545617103577,0.03650301322340965,0.0
SN004,3250,True,0,0,1,0,1,0,1,0,1,0,0,0,0.0,0.004831765312701464,0.0,0.0,0.02747170999646187,0.0046790954656898975,0.8708330392837524,0.0,0.5789170265197754,0.047642599791288376,0.0388801246881485,0.0
SN004,3283,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.03612635284662247,0.04580100625753403,0.028485288843512535,0.012314747087657452,0.007959304377436638,0.07938486337661743,0.0,0.0,0.012580499053001404,0.0,0.06707247346639633
SN004,3313,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02053483948111534,0.16463537514209747,0.035858482122421265,0.016446281224489212,0.007148308213800192,0.0707407295703888,0.0,0.0,0.0030535778496414423,0.0,0.018673429265618324
SN004,3330,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.017735084518790245,0.21289272606372833,0.02959977276623249,0.0103131253272295,0.007730423938483,0.05023624747991562,0.0,0.0,0.0030756595078855753,0.0,0.008486684411764145
SN004,3347,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.016854915767908096,0.09643541276454926,0.024105975404381752,0.009066551923751831,0.015284920111298561,0.050540741533041,0.0,0.0,0.0018416644306853414,0.0,0.006797343958169222
SN004,3410,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.013713423162698746,0.11754273623228073,0.009191417135298252,0.009735523723065853,0.004616813268512487,0.028228096663951874,0.0,0.004867841023951769,0.002342446241527796,0.0,0.0
SN004,3442,True,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.10867970436811447,0.0,0.020899955183267593,0.0074155088514089584,0.21642450988292694,0.002437335904687643,0.890356183052063,0.014626228250563145,0.0,0.005569408647716045
SN004,3486,True,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.07882920652627945,0.0,0.024375703185796738,0.008210903033614159,0.2776542901992798,0.0,0.6764596700668335,7.831207039998844e-05,0.0,0.0
SN004,3510,True,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.10391148924827576,0.0,0.021238764747977257,0.00996992364525795,0.20382113754749298,0.0,0.8014779090881348,0.01644906960427761,0.0,0.0
SN004,3513,True,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.20120662450790405,0.0,0.018216680735349655,0.009317401796579361,0.1331704556941986,0.0,0.8304616212844849,0.020776918157935143,0.0,0.0
SN004,3552,True,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.012092379853129387,0.16222676634788513,0.0,0.018300559371709824,0.009844324551522732,0.12727971374988556,0.0,0.2081044614315033,0.0024871367495507,0.0,0.0
SN004,3568,True,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.17504063248634338,0.0,0.02282143197953701,0.011159748770296574,0.15834030508995056,0.0,0.6622941493988037,0.021781321614980698,0.0,0.0
SN004,3569,True,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.24824084341526031,0.0,0.010693573392927647,0.012519036419689655,0.11947858333587646,0.0,0.8225460052490234,0.020098377019166946,0.0,0.0
SN004,3609,True,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.11198187619447708,0.0,0.12307365983724594,0.058252863585948944,0.769956111907959,0.0,0.7670860290527344,0.019095754250884056,0.0292984489351511,0.0
SN004,3627,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.08544662594795227,0.0,0.015237424522638321,0.014286205172538757,0.19516734778881073,0.0,0.5058599710464478,0.002848903415724635,0.0,0.0
SN004,3672,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.017860105261206627,0.13218021392822266,0.0,0.019508104771375656,0.01322992518544197,0.0550776943564415,0.0,0.06032022088766098,0.0018215058371424675,0.0,0.0
SN004,3691,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00924131739884615,0.11207827925682068,0.0,0.07751400768756866,0.01251798402518034,0.06137946620583534,0.0,0.1377418339252472,0.00286349980160594,0.0,0.0
SN004,3693,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.013265112414956093,0.06681666523218155,0.0,0.0667409598827362,0.012685141526162624,0.0644226148724556,0.0,0.12324181944131851,0.0025074693839997053,0.0,0.0
SN004,3718,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.006731386296451092,0.11665301024913788,0.0,0.045836616307497025,0.018093660473823547,0.06538417935371399,0.0,0.16347947716712952,0.003398063825443387,0.0,0.0
SN004,3767,True,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.030546195805072784,0.0,0.015626899898052216,0.010113216936588287,0.04256230965256691,0.0,0.2211107760667801,0.00053974095499143,0.0,0.0
SN004,3807,True,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.009098575450479984,0.0,0.006138514261692762,0.020586231723427773,0.17542485892772675,0.0,0.4715099632740021,0.0,0.0,0.0
SN004,3809,True,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0012641173088923097,0.0,0.0,0.004498008638620377,0.016181007027626038,0.14070667326450348,0.0,0.2518696188926697,0.0,0.0,0.0
SN004,3810,True,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01846969686448574,0.0,0.0,0.007184304762631655,0.014259116724133492,0.1641092300415039,0.0,0.2512502670288086,0.0,0.0,0.0
SN004,3846,True,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.07204779237508774,0.0,0.009995367377996445,0.010078092105686665,0.1802300363779068,0.0,0.5189617872238159,0.0,0.0,0.0
SN004,3877,True,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2980930507183075,0.0,0.007745092734694481,0.006970511749386787,0.11728345602750778,0.0,0.7380492091178894,0.0,0.0,0.0039415983483195305
SN004,3880,True,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.47083550691604614,0.0,0.007839866913855076,0.007937470450997353,0.10215440392494202,0.0,0.8167808055877686,0.0,0.0,0.0
SN004,3901,True,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0007820147438906133,0.16966357827186584,0.0,0.008407654240727425,0.008053437806665897,0.14231620728969574,0.0,0.7427563667297363,0.0,0.0,0.0
SN004,3914,True,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.26983642578125,0.0,0.0071922182105481625,0.006938454695045948,0.11234262585639954,0.0,0.8918968439102173,0.0,0.0,0.0023773410357534885
SN004,3922,True,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2561109662055969,0.0,0.004269375465810299,0.010008933953940868,0.13211630284786224,0.0,0.929203987121582,0.0,0.0,0.0003328392340335995
SN004,3961,True,0,0,2,0,1,0,0,0,2,0,0,0,0.0,0.0,0.8696330785751343,0.0,0.009918956086039543,0.008930143900215626,0.155193030834198,0.0,0.985888659954071,0.029444776475429535,0.0,0.004390664864331484
SN004,3967,True,0,0,2,0,1,0,0,0,2,0,0,0,0.0,0.0,0.8990843892097473,0.0,0.0037688142620027065,0.016708286479115486,0.1737663596868515,0.0,0.9777438640594482,0.03093496523797512,0.0,0.0
SN004,3995,True,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.009470149874687195,0.69539874792099,0.009970241226255894,0.04915101081132889,0.010004062205553055,0.13548830151557922,0.0,0.08869679272174835,0.006201071664690971,0.0,0.0
SN004,4003,True,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.011085077188909054,0.6861543655395508,0.01345523539930582,0.018713533878326416,0.012572149746119976,0.11060731112957001,0.0,0.05223055183887482,0.002089178655296564,0.0,0.0
SN004,4016,True,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.007150915917009115,0.7493172287940979,0.011791229248046875,0.030778933316469193,0.010662072338163853,0.07981059700250626,0.0,0.04863930866122246,0.0017477155197411776,0.0,0.0
SN004,4021,True,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0064085787162184715,0.7826250791549683,0.012777121737599373,0.025423184037208557,0.01269154530018568,0.06992439925670624,0.0,0.032144855707883835,0.0024144852068275213,0.0,0.0
SN004,4022,True,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.009363185614347458,0.7109805345535278,0.014378497377038002,0.028164269402623177,0.012316783890128136,0.07302241772413254,0.0,0.04047702997922897,0.0021722421515733004,0.0,0.0
SN004,4029,True,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.008824662305414677,0.7389378547668457,0.012764815241098404,0.029925156384706497,0.011536252684891224,0.07837087661027908,0.0,0.03800647705793381,0.001978995744138956,0.0,0.0
